,PERMNO,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,HEXCD,HSICCD,CUSIP,DLSTCD,NEXTDT,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,ACPERM,NWPERM,DLPRC,PRC,RET,SHROUT,CFACPR,OPENPRC,MARKETCAP,TAQ_TICKER,pNYSE_size,pNYSE_value,pNYSE_prof,pNYSE_dur,pNYSE_valprof,pNYSE_fscore,pNYSE_debtiss,pNYSE_repurch,pNYSE_nissa,pNYSE_accruals,pNYSE_growth,pNYSE_aturnover,pNYSE_gmargins,pNYSE_divp,pNYSE_ep,pNYSE_cfp,pNYSE_noa,pNYSE_inv,pNYSE_invcap,pNYSE_igrowth,pNYSE_sgrowth,pNYSE_lev,pNYSE_roaa,pNYSE_roea,pNYSE_sp,pNYSE_gltnoa,pNYSE_divg,pNYSE_invaci,pNYSE_mom,pNYSE_indmom,pNYSE_valmom,pNYSE_valmomprof,pNYSE_shortint,pNYSE_mom12,pNYSE_momrev,pNYSE_lrrev,pNYSE_valuem,pNYSE_nissm,pNYSE_sue,pNYSE_roe,pNYSE_rome,pNYSE_roa,pNYSE_strev,pNYSE_ivol,pNYSE_betaarb,pNYSE_season,pNYSE_indrrev,pNYSE_indrrevlv,pNYSE_indmomrev,pNYSE_ciss,pNYSE_price,pNYSE_age,pNYSE_shvol,pNYSE_exchsw,pNYSE_ipo
2005-01-03,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-04,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-05,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-06,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-07,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-10,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-11,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-12,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-13,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-14,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-18,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-19,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-20,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-21,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-24,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-25,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-26,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-27,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-28,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-01-31,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,10,1
2005-02-01,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,1
2005-02-02,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,1
2005-02-03,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,1
2005-02-04,80940,,11,0,7990.0,17241E20,<undefined>,CINEMA RIDE INC,<undefined>,,X,X,X,13327,3,7990.0,88873310.0,,,,,,,,,,,,,5735.0,1.0,,,<undefined>,,,,,,1,10.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,10,1
